TIME;SENDER_ID;COUNTER;REQUEST_ID;RESULT;REQUEST_UUID;DESTINATION;PERIOD_TIMESCALE;PERIOD_VALUE;LIFETIME_TIME_SCALE;LIFETIME_VALUE;ACTION;SENSOR_ACTUATOR_TYPE;DATA_TYPE;SYNTHETIC_DATA;THRESHOLD_NUMBER;SENSOR_IF_THRESHOLD;THRESHOLD_TYPE;THRESHOLD_VALUE;SENSOR_TYPE_MORE_THRESHOLD;
Wed Jun 26 13:33:51 CEST 2013;8;74;4;101;60ac01be-3cf3-48f4-91b1-d84d5c0a50fb;4;0;1;0;30;0;LIGHT;0;0;0;0;
Wed Jun 26 13:33:52 CEST 2013;8;75;4;100;60ac01be-3cf3-48f4-91b1-d84d5c0a50fb;4;0;1;0;30;0;LIGHT;0;0;0;0;
Wed Jun 26 13:33:52 CEST 2013;29;105;4;118;60ac01be-3cf3-48f4-91b1-d84d5c0a50fb;4;0;1;0;30;0;LIGHT;0;0;0;0;
Wed Jun 26 13:33:53 CEST 2013;29;106;4;119;60ac01be-3cf3-48f4-91b1-d84d5c0a50fb;4;0;1;0;30;0;LIGHT;0;0;0;0;
Wed Jun 26 13:33:53 CEST 2013;8;76;4;101;60ac01be-3cf3-48f4-91b1-d84d5c0a50fb;4;0;1;0;30;0;LIGHT;0;0;0;0;
Wed Jun 26 13:33:54 CEST 2013;8;77;4;102;60ac01be-3cf3-48f4-91b1-d84d5c0a50fb;4;0;1;0;30;0;LIGHT;0;0;0;0;
Wed Jun 26 13:33:54 CEST 2013;29;107;4;117;60ac01be-3cf3-48f4-91b1-d84d5c0a50fb;4;0;1;0;30;0;LIGHT;0;0;0;0;
Wed Jun 26 13:33:55 CEST 2013;8;78;4;100;60ac01be-3cf3-48f4-91b1-d84d5c0a50fb;4;0;1;0;30;0;LIGHT;0;0;0;0;
Wed Jun 26 13:33:55 CEST 2013;29;108;4;118;60ac01be-3cf3-48f4-91b1-d84d5c0a50fb;4;0;1;0;30;0;LIGHT;0;0;0;0;
Wed Jun 26 13:33:56 CEST 2013;8;79;4;101;60ac01be-3cf3-48f4-91b1-d84d5c0a50fb;4;0;1;0;30;0;LIGHT;0;0;0;0;
Wed Jun 26 13:33:56 CEST 2013;29;109;4;123;60ac01be-3cf3-48f4-91b1-d84d5c0a50fb;4;0;1;0;30;0;LIGHT;0;0;0;0;
Wed Jun 26 13:33:57 CEST 2013;29;110;4;122;60ac01be-3cf3-48f4-91b1-d84d5c0a50fb;4;0;1;0;30;0;LIGHT;0;0;0;0;
Wed Jun 26 13:33:57 CEST 2013;8;80;4;102;60ac01be-3cf3-48f4-91b1-d84d5c0a50fb;4;0;1;0;30;0;LIGHT;0;0;0;0;
Wed Jun 26 13:33:58 CEST 2013;29;111;4;119;60ac01be-3cf3-48f4-91b1-d84d5c0a50fb;4;0;1;0;30;0;LIGHT;0;0;0;0;
Wed Jun 26 13:33:58 CEST 2013;8;81;4;98;60ac01be-3cf3-48f4-91b1-d84d5c0a50fb;4;0;1;0;30;0;LIGHT;0;0;0;0;
Wed Jun 26 13:33:59 CEST 2013;8;82;4;99;60ac01be-3cf3-48f4-91b1-d84d5c0a50fb;4;0;1;0;30;0;LIGHT;0;0;0;0;
Wed Jun 26 13:33:59 CEST 2013;29;112;4;119;60ac01be-3cf3-48f4-91b1-d84d5c0a50fb;4;0;1;0;30;0;LIGHT;0;0;0;0;
Wed Jun 26 13:34:00 CEST 2013;29;113;4;119;60ac01be-3cf3-48f4-91b1-d84d5c0a50fb;4;0;1;0;30;0;LIGHT;0;0;0;0;
Wed Jun 26 13:34:00 CEST 2013;8;83;4;100;60ac01be-3cf3-48f4-91b1-d84d5c0a50fb;4;0;1;0;30;0;LIGHT;0;0;0;0;
Wed Jun 26 13:34:01 CEST 2013;8;84;4;100;60ac01be-3cf3-48f4-91b1-d84d5c0a50fb;4;0;1;0;30;0;LIGHT;0;0;0;0;
Wed Jun 26 13:34:01 CEST 2013;29;114;4;119;60ac01be-3cf3-48f4-91b1-d84d5c0a50fb;4;0;1;0;30;0;LIGHT;0;0;0;0;
Wed Jun 26 13:34:02 CEST 2013;8;85;4;105;60ac01be-3cf3-48f4-91b1-d84d5c0a50fb;4;0;1;0;30;0;LIGHT;0;0;0;0;
Wed Jun 26 13:34:02 CEST 2013;29;115;4;118;60ac01be-3cf3-48f4-91b1-d84d5c0a50fb;4;0;1;0;30;0;LIGHT;0;0;0;0;
Wed Jun 26 13:34:03 CEST 2013;8;86;4;88;60ac01be-3cf3-48f4-91b1-d84d5c0a50fb;4;0;1;0;30;0;LIGHT;0;0;0;0;
Wed Jun 26 13:34:03 CEST 2013;29;116;4;116;60ac01be-3cf3-48f4-91b1-d84d5c0a50fb;4;0;1;0;30;0;LIGHT;0;0;0;0;
Wed Jun 26 13:34:04 CEST 2013;8;87;4;57;60ac01be-3cf3-48f4-91b1-d84d5c0a50fb;4;0;1;0;30;0;LIGHT;0;0;0;0;
Wed Jun 26 13:34:04 CEST 2013;29;117;4;96;60ac01be-3cf3-48f4-91b1-d84d5c0a50fb;4;0;1;0;30;0;LIGHT;0;0;0;0;
Wed Jun 26 13:34:05 CEST 2013;29;118;4;114;60ac01be-3cf3-48f4-91b1-d84d5c0a50fb;4;0;1;0;30;0;LIGHT;0;0;0;0;
Wed Jun 26 13:34:05 CEST 2013;8;88;4;68;60ac01be-3cf3-48f4-91b1-d84d5c0a50fb;4;0;1;0;30;0;LIGHT;0;0;0;0;
Wed Jun 26 13:34:06 CEST 2013;29;119;4;118;60ac01be-3cf3-48f4-91b1-d84d5c0a50fb;4;0;1;0;30;0;LIGHT;0;0;0;0;
Wed Jun 26 13:34:06 CEST 2013;8;89;4;97;60ac01be-3cf3-48f4-91b1-d84d5c0a50fb;4;0;1;0;30;0;LIGHT;0;0;0;0;
